-NBMV2PFE_zSoK4M7dVi	That's correct! And that's really important in this context.  The beauty of a hot water dough is that, as you can see, it doesn't bounce back as much as a cold water dough does. As the gnocchi go through their primary poaching step in simmering water, water vapor and trapped gases will expand, causing the gnocchi to inflate slightly.	3	3	3		procedural	
-N8YPlLe7AYmP9sEAdSV	Sure! Store it in the fridge, then serve at room temperature, or if you'd like, crisp it up in a warm oven for half an hour before serving.	0	0	3	procedural		all procedural
-N5trmn1bVU1FBcPFz18	Hi! So I will help you baking a delicious apple pie. Do you have a question for step 1?						
-N5tyM5TlqArgMy5IZxs	And why?						
-N4DgSKPrCPfue8NHHAw	I'm sorry I do not have answer for this question						
-NBXfa1c9BrdWQd5Fgdd	First, the meat all over is on the darker side, giving it a richer, oilier texture that can better withstand the drying effects of high temperatures. Second, and even more important, is the duck's luxuriously fatty skin, which insulates the meat and bathes it in mouth-coating rendered fat, ensuring each bite is unctuous.	6	6	4			spelling error
-N5eoGWagARxvhSHVuYf	Do you have any other questions or would you like to go to the next step?						
-NBSFfkkLet5BAqTbQJC	Let me tell you						
-NBMB4kQJhUOa3A3ua8m	How can I help you with this step?						
-N6Jq9hL62wVzc9QAh5c	Sure there is no need!						
-NBXVd23TuPwYuMyAHwJ	The total time to prepare this recipe is 65 minutes.  Preparation Time: 20 minutes Cooking Time: 45 minutes		0			procedural	meta data
-N9kE9pzt4Ju38hf7KgW	Let me see what I can find						
-NBg-VGGSVRlaiJaFnhy	Let me see...						
-NAj4fNzzaDAuylMNiYu	I'm sorry but I do not have videos for this recipe						
-N5tuktiSR2kSVton3xA	Great question! So maceration is the "magic" (really science) of applied osmotic pressure. The sugar mixture will draw fluid out of the fruit (indeed, many maceration steps are done by mixing the dry sugar with the fruit, rather than by placing the fruit in sugar-water - there is soon fluid, and the osmotic pressure is considerably higher since the concentration of sugar is higher. If water is needed, it would be added after maceration, in those recipes.)	4	4	5			
-N9kHfjK9PYRLuztm5rO	I'm sorry I do not have answer for this question						
-NBSQWpSCeQOi6GUnVhQ	But  Preparation Time is 30 minutes						
-NBXDweihUbdq1WUjNm1	Thank you. You’re at the end.						
-N5k2PzokBNESmPp4XQE	Here I want to stress that you want to taste the gastrique but not have it clobber the sauce; too much can ruin the sauce (you may only need a 2 to 4 teaspoons to accomplish this).	3	1	2	procedural	procedural	1 procedural
-N96L0UbjgMm237GIf3E	You should stir it vigorously with a wooden spoon until a smooth ball of dough forms.		0		procedural	procedural	procedural
-NBWwj3B2wfvOslLL-w9	By adding flour directly to boiling water, you actually end up not only denaturing the proteins, but smashing them into small pieces. Some degree of gluten can still form, but because cooked proteins aren't nearly as stretchy or clingy as raw ones, you won't get anywhere near the elasticity of a cold-water dough. Adding butter and other fats to the dough will further diminish its gluten-forming abilities. If we were to try and make gnocchi with a cold water dough, one with plenty of springy, elastic gluten, we'd have a heck of a time getting those gnocchi hot enough to expand to the point where they come out nice and airy; Instead, we'd end up with dense, chewy nubs that taste more like damp bread.	8	8	8			
-N96NEMPLLHdFHSqACz8	I'm sorry but I do not have an answer to that question						
-NBX-E_wp4Xhw45jD5SM	Also: do you know how to pipe the gnocchi into the pot?						
-NBHfpBpcCEwW3CggiT9	So a soufflé is a fundamentally simple thing that leverages the power of eggs to achieve impressive results.  All classic soufflés, sweet and savory, start with a base that provides richness and structure.  In savory soufflés, like the cheese soufflé I'm demonstrating here, the base is a thick béchamel sauce, usually calling for about three tablespoons flour per cup of milk.	6	4	6	some procedural		
-N5u1ffv_mxtaAc0Zdgl	https://www.seriouseats.com/thmb/zN8ChH8lUvC6Q3bX7GJq0s40cdY=/1500x1125/filters:no_upscale():max_bytes(150000):strip_icc()/__opt__aboutcom__coeus__resources__content_migration__serious_eats__seriouseats.com__images__2017__09__20170730-bravetart-apple-pie-vicky-wasik-21-99389646baf94cc6be449c49770be457.jpg						
-NBMwMVF5SbMX03l6tpn	Hey there! Happy to have you on board for our masterclass :) Today you will be learning how to prepare Apple Pie. Make sure you have all the ingredients and tools and feel free to ask questions. If you are ready to start cooking simply say start.						
-NBMU2VZ264TS3iqXkzw	Can you tell me what's the difference between cold water dough and hot water dough and why that's important in this context?	1	0	0			
-N5k1f2MvRh9D97qAnMm	I'm sorry I do not have an answer to that question						
-NBXUKxeUIw_MHQ8GBiM	Sure						
-N6JpDipFY_tfGo1x5U0	https://cdn.jwplayer.com/v2/media/YdWNzjnJ/poster.jpg<video_separator>https://cdn.jwplayer.com/videos/YdWNzjnJ.mp4						
-NBN2WEoajC1afEayCi4	Check from minute 1.47 until 1.53						
-N9WAdBD_xXputCANFWF	Congratulations! You got to the end of this recipe!						
-NBNKyIrEynts5s6SfsE	The oven temperature has a couple important effects on a soufflé. First, the heat of the oven is a critical "ingredient" for getting a soufflé to rise; it's what causes gases to expand inside all those trapped air bubbles and what converts moisture in the soufflé batter to steam. Together, those forces expand the air bubbles and cause the soufflé to swell.	4	5	4			
-N5juquXRZKgmHO5Ki3n	That's a great question!  Beef or veal stock is ideal, since those bones give up enough gelatin to make a truly spectacular sauce. If you don't want to do that, a brown chicken stock is your next best choice; it won't have quite as much gelatin as a good beef or veal stock, so the sauce won't get quite the same body, but it'll still be great.	2	3	5			
-NBHfNbeRe5O_i7t09Hi	Let me answer your question first.						
-NBg89kOeMgYMGAzhEG4	We already reached the final step.						
-NBN2wVvqw8RCX-kW3_m	In this step, I would recommend using a glass pie plate.						
-NBHn_ICDigNrAqYWYNk	https://www.seriouseats.com/thmb/HdGpizmi0_vytYfrOZcpFothqxA=/1500x1125/filters:no_upscale():max_bytes(150000):strip_icc()/__opt__aboutcom__coeus__resources__content_migration__serious_eats__seriouseats.com__2019__01__20190116-cheese-souffle-vicky-wasik-soft-vs-stiff-peaks-1500x1125-148e1ebb1c914e62a36501dba12e0ff8.jpg						
-NBfyYtG0TQl6bfM_0Yf	Hey there! Happy to have you on board for our masterclass :) Today you will be learning how to prepare Parisian Gnocchi. Make sure you have all the ingredients and tools and feel free to ask questions. If you are ready to start cooking simply say start.						
-NBSTJ7al1vKa8YrzEaP	Acidulants are chemical compounds that confer a tart, sour, or acidic flavor to foods. They differ from acidity regulators, which are food additives intended to modify the stability of food or enzymes within it. Typical acidulants are acetic acid (e.g. in pickles) and citric acid. Many beverages, such as colas, contain phosphoric acid. Sour candies often are formulated with malic acid.	8	6	7			
-NBNIS0KP_7FFAPszlrA	All classic soufflés, sweet and savory, start with a base that provides richness and structure. In savory soufflés the base is a thick béchamel sauce.  In sweet soufflés, the base is often pastry cream. However, you can just as easily sweeten béchamel and make a dessert soufflé from that.	5	4	4			
-NBHpCIYITXeAHqXZ33p	Kind of. That gentle folding is key, since you want to keep as many of the tiny air bubbles trapped in the beaten whites as you can. The more you mix, and the more vigorously you do it, the more air bubbles you'll lose. Once in the oven, those air bubbles will expand as gases and steam inflate them. That's what causes a soufflé to rise, and really, there's no stopping it—your beaten whites will contain air bubbles and those air bubbles will expand, and when they do your soufflé will push higher and higher in its baking dish.	4	5	6			
-NBXiI6EZRLlw9ZVKi8K	Until 7:20						
-N5jxG8BbcPbB-fkDXgs	In this step blanching the duck plays a crucial role	1	0	1	procedural?		
-NBHMY-wGpiWHUYWuKiY	That's correct! As the gnocchi go through their primary poaching step in simmering water, water vapor and trapped gases will expand, causing the gnocchi to inflate slightly.	2	2	2			
-N5k1KejOa03K6Ld0Ox-	It's sad they aren't easier to find, because they make a damned fine sauce.						
-NBX_0QtVJYIeGP65hvz	I'm sorry I do not have a video on how to spatchcock a bird. However, you could leave the bird whole.	1	1	1		procedural	1 procedural
-N5enEEupG5yfV-EtxZx	Yes sure, let me see what I can find!						
-NBHSaudLGgX-O5vMJgd	In this step, it is really important to let the mixture rest.						1 procedural
-NBM6c-b1o9sI-ts0L-s	Also be aware of the chemical processes that are going on in this step which is called brining.						
-NBX8qxhQocgPjIYX0IQ	You need 3/4 ounce (about 2 tablespoons) grated Parmigiano Reggiano and  3/4 ounce (about 2 tablespoons) Pecorino Fiore Sardo		0		procedural	procedural	
-NBX1xdV4XBRNwuQSwMT	Do you want to hear more?						
-NBNJfrnSmHEzX2JMQ9y	In this step, temperature is key when making the Soufflé	1	0	1			1 procedural
-NBXcHFzgJeX2b3CJnag	Do you have any questions about this step or would you like to go to the next one?						
-NBN4zFc2rHAdysrs8kx	Do you have any other questions about this step?						
-NBMy6eg9TB07yTILZtp	The way in which you cut apples here is a crucial step when making apple pie	1	0	1			1 procedural
-NBX1u5m3MTKP08VIvQJ	Yummy :)						
-N9WAWtndHExWJpG-pRk	I'm sorry, I do not think I have this information						
-NBSRIX8i4fn7FZKuWkq	Usually, a soufflé will deflate as soon as it leaves the oven.	1	1	1			
-NBMxji9WuXbMTbsqZ94	While it's often said that when making apple pie, using a variety of apples can create depth of flavor. However, this can also introduce unnecessary variables into the equation, with some types of apples breaking down more quickly to flood the pie with juice.	2	2	2			
-NBM4Vc_a2KIh2KpZR27	Hello.  How can I help you? :)						
-NBSQ8zr8Twwr695GZX9	https://www.seriouseats.com/thmb/Z7oTQqfqYjrW7z6XBsM7JEUlEtA=/1500x1125/filters:no_upscale():max_bytes(150000):strip_icc()/__opt__aboutcom__coeus__resources__content_migration__serious_eats__seriouseats.com__2019__01__20190116-cheese-souffle-vicky-wasik-yolks-mixing-1500x1125-4a46fe3fbb9d4cb4a4b4f38eaded6793.jpg						
-N5txIbcIqZp6vSAx7R0	It's also important to note that waiting to add the tapioca starch prevents it from interfering with maceration.	1	1	1	procedural		
-NBMSFbczk6JzL-iBRvI	S parisian gnocchi are somewhat of an oddity in the Western repertoire, in that they're made with a hot water dough—much like Chinese-style dumpling or stretched noodle dough.	2	2	2			
-N4Mr7l1C7sZUBvsitva	Yes, precisely!  Brining is the process by which a lean meat (most often chicken, turkey, or pork) is submerged in a saltwater solution.  As the meat sits, the saltwater will slowly dissolve key muscle proteins—most notably myosin, a protein that acts as a sort of glue, holding muscle fibers together).	5	5	5			
-NBMwUY-_Cy9BqLiSxOe	Do you have any questions about the ingredients you need to make apple pie?						
-N5erFN3zk351uPzGO2i	Not it won't! Replace water with buttermilk not only makes the chicken come out just as moist as with water brine, but it actually makes it significantly more tender due to the tenderizing effects of buttermilk on food	3	3	3			
-NBMxBjqfhMw0snWR0Md	Tapioca is a starch extracted from the storage roots of the cassava plant ("Manihot esculenta").	3	2	1			
-NBMETSRSCXs9XVP3kpy	https://www.seriouseats.com/thmb/h52be-jGnnuvtiBgP76D5eFTQoM=/1500x1125/filters:no_upscale():max_bytes(150000):strip_icc()/__opt__aboutcom__coeus__resources__content_migration__serious_eats__seriouseats.com__images__2015__07__20150715-fried-chicken-11-c013e3a64c094fdda5a1b0a77246195f.jpg						
-NBGslySN1gXA3lhOvRS	Thank you. You’re at the end.						
-NBIP3nX8lL0yLAS5wpA	I'm sorry, I do not think I have this information.						
-N5ttwbbgeGYxrNghA_m	This is step 2:  Measure 50 ounces sliced apples (11 rounded cups; 1.45kg) into the bag, seal tightly, and tumble until roughly coated. Macerate at room temperature, flipping the bag occasionally to distribute the syrup, until the apples have lost a third of their volume, at least 3 hours. The apples can be held up to 8 hours in the fridge.		0		procedural	procedural	
-NBRng2-rorMUgji1YLK	But speaking of mortar and pestle:						
-NAiv0ccgLZuWpyjfIaP	You reached the last step in the recipe. Congratulations.						
-N4Df5ci2vuEgWsQmeDI	Yes, one piece at a time, transfer the coated chicken to a fine-mesh strainer and shake to remove excess flour.	1	0	2	procedural	procedural	
-NBXAzdXel2FGl_1UxBl	Historically, the cheeses of true Ligurian pesto were Parmigiano-Reggiano and Pecorino Sardo (or Fiore Sardo), a Sardinian sheep's-milk cheese. If you can find the Fiore Sardo, it will make a marginally better pesto sauce, but Pecorino Romano makes a darned good one, too (and, frankly, Parmigiano-Reggiano alone makes a great one as well).	3	3	3			
-NBHNu6wr3AP14l_RYOU	Yes that's part of it. However, this is important because as the gnocchi go through their primary poaching step in simmering water, water vapor and trapped gases will expand, causing the gnocchi to inflate slightly. This change in density caused by expanding gases is what causes them to gently float to the surface of the pot as they poach. If we were to try and make gnocchi with a cold water dough we'd end up with dense, chewy nubs that taste more like damp bread.	6	5	5			
-NBHnRK7I724bXIhPnR7	When whisking the egg whites, the shape of the glossy peak is important.	1	1	1			procedural
-NBNJvsi_8Mx_RSZ5BfK	Do you have any questions about this step?						
-NAj2wZ-oFS-mLshRVUw	The final result should be similar to this						
-NBX0eszwzR8KKvYcmif	Yes. The last gnocchi that drops in shouldn't be too far behind the first one that entered the pool. Once they've finished cooking, you fish them out and start again with the next batch.		0		procedural	procedural	1 procedural
-NBM7E1ziBe_CHdaOESy	Second, brining alters the texture of the meat by allowing dissolved proteins to cross-link with each other. This is the main principle behind sausage making—dissolved proteins can bond with each other, creating a pleasantly bouncy, tender texture.	4	5	5			
-N9W6RWPDeVZLM_MnuBj	Let me see what I can find :)						
-NBHT9LlhZ-rOTM9-96l	Do you have any other questions about this step?						
-N4DcZ8bL89GZoeRPLtF	Usually, you should be brining your chicken breast anywhere from 30 minutes to two hours. However, a much, much longer brining time mitigates the effects of high-temperature frying, delivering a uniquely smooth, juicy texture to the meat.	2	2	3	procedural	procedural	
-N6JnCsy8p7I76D5JPOy	So my suggestion is						
-NBSSYes6CGh4p2_-VUw	Sure.						
-N5k00AntAHSzPAPsAND	Before going to the next step, do you have any questions about the preparation of the sauce Gastrique?						
-N5jxnL_DyulQ9S7X8JJ	You should refrigerate uncovered for at least 1 hour and up to 24 hours.		0		procedural	procedural	1 procedural
-NBWysG21cDBvvW5-jUv	Do you want to hear more?						
-NBHn0irPW_DIsOOta2z	I'm curious. Did you try do make soufflés before?						
-NBHntKlEyq5pZIP_o5W	So Step 6 is the whisking part. This is also very crucial for the success of your soufflée.						
-N5eq0jRxRGaX5WQaK_b	Quiz time :)! Can I ask you why brining is important in this step?						
-NBXjWqYEk-gvWGLUlMK	Can you rephrase this?						
-NBHJhRAX-wsGS5i4UMq	Yes, you are right. Gnocchi ( are a variety of pasta consisting of various thick, small, and soft dough dumplings that may be made from semolina, ordinary wheat flour, egg, cheese, potato, breadcrumbs, cornmeal or similar ingredients, and possibly including flavourings of herbs, vegetables, cocoa or prunes. Parisian gnocchi or  "gnocchis à la parisienne", a hot dish comprising gnocchi formed of choux pastry served with Béchamel sauce is a French variation.	6	6	5			
-NBRrYspACgu2T29B_Ok	Basil is sensitive to cold, with best growth in hot, dry conditions. It behaves as an annual if there is any chance of a frost. However, due to its popularity, basil is cultivated in many countries around the world. Production areas include countries in the Mediterranean area, those in the temperate zone, and others in subtropical climates. Although basil grows best outdoors, it can be grown indoors in a pot and, like most herbs, will do best on a sun-facing windowsill. It should be kept away from extremely cold drafts, and grows best in strong sunlight, therefore a greenhouse or row cover is ideal if available. It can, however, be grown even in a basement, under fluorescent lights.	12	10	14			
-N5txoajPQtvjM3WLZfW	Before we go next, I want to highlight the selection of the pie shell. Which kind of shell do you pick?						
-N5jvW9ZWrJ9kDtOAihS	https://cdn.jwplayer.com/v2/media/MULAFKQe/poster.jpg<video_separator>https://cdn.jwplayer.com/videos/MULAFKQe.mp4						
-NBHqHStaJb2YKpSh_lU	Alright then.						
-NAK-UyxRP8LmSnDuQvP	The Roman cookbook of "Apicius" (4th century) has a recipe for deep-fried chicken called "Pullum Frontonianum".	3	3	1			
-NBHlrlKHBVAwmsJkUsK	Egg yolks get whisked in for even more richness, and, when in the oven, coagulation—as the eggs cook, they set, just like when you fry or scramble them, allowing the soufflé to hold onto its loft for at least some time before deflating.	3	4	3	procedural		
-N6JlC3f_sg-a_eJEvLc	That's perfect! That's exactly what you should have!						
-NBWxu4C0qDeIeTTeKgB	Let me see...						
-NBXjFwU-02r0FUcjOcz	Do you have any questions or would you like to go to the next step?						
-NBHQjcGv7VqT2_3XibR	Do you have other questions about this step?						
-NBXZkdZKCk-6nCM6arS	Sure, let me see what I can find!						
-NBXeySQXCNUp-NAw5xU	https://www.seriouseats.com/thmb/dhpbbTIgwxubAJm-1iyvmRaydvA=/1500x1125/filters:no_upscale():max_bytes(150000):strip_icc()/__opt__aboutcom__coeus__resources__content_migration__serious_eats__seriouseats.com__2018__11__20181023-duck-a-l-orange-vicky-wasik-31-1500x1125-97079d893caf4933a28aadb30b532bb3.jpg						
-N5etNyahnzhiOSfL5nU	Would you like to the next step? :)						
-NBIOpXXTT7GqjXgQp79	Thanks for the question.  Give me a moment...						
-NBXUkk1Qw0EKEqgkBKP	Let me see...						
-NBRomSND2cmD6X7HJd7	Oh it does. One question: Did you toast the nuts?						
-N4DhJzXHy5KIOhaX7Qj	No, you should bake until thickest part of breast pieces registers 150°F (65.5°C) on an instant-read thermometer, and thigh/drumstick pieces register 165°F (74°C), 5 to 10 minutesThen remove chicken pieces as they reach their target temperature.		0		procedural	procedural	2 procedural
-NBWuOW7FKQsLds-Xlzn	Gnocchi are commonly cooked on their own in salted boiling water and then dressed with various sauces depending on the type of gnocchi and recipe used. Adding salted butter as well might be too much salt then	3	3	3			
-NAj3xzFuYsURrXbi6va	That's a great question!  The more you mix, and the more vigorously you do it, the more air bubbles you'll lose. Once in the oven, those air bubbles will expand as gases and steam inflate them. That's what causes a soufflé to rise, and really, there's no stopping it—your beaten whites will contain air bubbles and those air bubbles will expand, and when they do your soufflé will push higher and higher in its baking dish.	5	5	6			
-NAJvlfdN7OFVQz0OE3X	Buttermilk has a tenderizing effect on food	1	1	1			
-N9kGT5z_LOjAqD60YZv	it should be all mixed together						1 procedural
-N9W7As8RVnTNtpJ4Imu	You can simply use a mix of chopped herbs						1 procedural
-N96L0rNsPrKIrVJwqs_	https://www.seriouseats.com/thmb/LsksINgo0eplkplKzuzPlUc2P6M=/610x458/filters:no_upscale():max_bytes(150000):strip_icc()/__opt__aboutcom__coeus__resources__content_migration__serious_eats__seriouseats.com__images__2013__09__20130827-gnocchi-parisian-souffle-03-8055e2ed51894009995e78844d770af7.jpg						
-N5k3BxsRwacXqmfPaAs	https://www.seriouseats.com/thmb/IZbU4f2NUb3HlMEYjdSHYM5I83c=/1500x1125/filters:no_upscale():max_bytes(150000):strip_icc()/__opt__aboutcom__coeus__resources__content_migration__serious_eats__seriouseats.com__2018__11__20181023-duck-a-l-orange-vicky-wasik-24-004f63ed73484c5b99fd98e8df6a7e37.jpg						
-N5k-JRocdsyPCefknx8	Yes that's correct! First, the meat all over is on the darker side, giving it a richer, oilier texture that can better withstand the drying effects of high temperatures. Second, and even more important, is the duck's luxuriously fatty skin, which insulates the meat and bathes it in mouth-coating rendered fat, ensuring each bite is unctuous. You can cook the crap out of a duck and as long as you eat it with the skin, it will never seem dry.	7	6	5			
-NBMRIGVpo6AS73pgvL7	Ok, should we go to the next step? Remember that you can go from one step to another in this recipe by simply typing previous or next						
-N6Jn99lGv5sFFKgimMi	When pesto first became popular in the United States, however, Fiore Sardo was pretty much unavailable here, so recipe writers substituted the next best available thing: Pecorino Romano.	2	2	2			
-N5u1fUYzE1IVyjhHd4z	https://www.seriouseats.com/thmb/pRw1zHpnfrE3uAM76EKRelb4aUc=/1500x1000/filters:no_upscale():max_bytes(150000):strip_icc()/__opt__aboutcom__coeus__resources__content_migration__serious_eats__seriouseats.com__images__2017__09__20170730-bravetart-apple-pie-vicky-wasik-1-d491465470714b4f88832e9d33b0fdf8.jpg						
-N5k0q8LrHdd2k1NwoMO	Yes precisely!  To do it, you add water to the sugar first, which wets and dissolves it, speeding up the caramelization process while helping to prevent scorching. The water cooks off as the mixture boils (which, incidentally, you can swirl and stir and otherwise monkey with to ensure even browning, no wet pastry brush needed), and it's clear to the eye when the caramel reaches a nice deep amber color. At this point, you can add the vinegar in very small additions, gently swirling as you do; it will boil and bubble violently, so take your time to avoid a boil-over. Some of the sugar might seize up a bit, but if you keep swirling, it'll dissolve back into the solution quickly.	8	6	5	procedural	procedural	procedural?
-N9kDHWg72FY2T6q1-XX	it is recommended to pound the garlic to a paste.	1	0	1	procedural		
-NBX_1OkjluCBb2VAnuM	Spatchcocking the bird offers some benefits: you get the backbone as scrap, which you can add to the other scrap parts to enhance the sauce; it's slightly faster; and you get better browning and crisping on the skin around the thighs.	5	5	4			
-NBX8S2Rd7S91qztSOLG	One shortcut most people take with pesto sauce is using a food processor, which turns a somewhat laborious process into one of the quickest and easiest of sauces to put together.	1	1				procedural
-NBRpULdfoHHCawiZdRI	The verdict: Toasting is not worth it.						
-NBRoJJk2iDiiK7RYchI	You can even see visual differences						
-NBN54yYGv1IdYXufhSY	You reached the last step in this recipe! Well done!						
-NBNNr2UvqLGnKS8RWW-	I'm sorry, I do not think I have this information						
-NBXcjc55UeunRrlRyHp	I would recommend using it as it will help darken an overly white stock	1	1	1			
-NAjANOytO-xLJ2zpIRL	Gruyère cheese is generally known as one of the finest cheeses for baking, having a distinctive but not overpowering taste. More precisely, Gruyère adds savoriness without overshadowing the other ingredients.	4	3	3			
-N5tzvwU9VPAmRacq1ME	In this step, it is important to cut vents in the pie. Why is that do you think?	1	0		procedural		
-NBHRtBPbaNUiPjFvXBO	The process is exactly the same.						
-NBMSUQDaszfJG6Airyi	Adding butter and other fats to the dough will further diminish its gluten-forming abilities.	1	1	1			
-N5enfyfeuG5CCRQl-EQ	This might help you! Remove the wings. Stand the chicken on its neck, legs point to the ceiling and breasts pointing away from you. slide the cleaver between the body and wing, cutting through the joint close to the body.  You should slide the knife between the joint cutting only the tendons, not the bone.Remove the legs.  lie the chicken on its back one leg near you, one leg away from you.  slide the knife between the joint near the body, again cutting only tendon not bone and remove the leg.Separate the thigh from the drumstick, again go for the joint.  If you want the legs to be in smaller pieces then you can cut each thigh and drumstick in two with a firm action.  You have 2 choices for techniqueStart with the cleaver tip furthest from you on the board, place the thigh under the blade and push down firmly and quickly.  you should cut through the bone.Chop through the bone by lifting the cleaver in the air and bringing down hard and fast.  This has better chance of a cleaner cut through the bone, but you need to be a better aim. Split the carcass in half.  Stand in the same position as 1. and with the blade parallel to to your body cut down through the carcass so you have the back and the breast in separate piecesRemove the breast from the bone by sliding the knife (might want to use a smaller knife here) between the meat and the bone.  Remove the backbone out of the back, kitchen scissors are easiest.  you can skip this if the back doesn't have much meat.Cut the back pieces into nice size pieces across the length.Slice the breast pieces crosswise into nice size piecesReassemble the chicken on the plate with the breast meat on top of the back pieces	2	2	2	procedural	procedural	procedural
-NBRsnzmHErLgDiqN30w	Great!						
-N5epRUWjOl_o-VJOEQG	Ok perfect! The mix should look like this						
-N5u0bkEUZVrm_yAVJJS	It is significantly cooler than the goal temperature for most fruit pie fillings, which are typically brought to a full boil, but it keeps the apples tender rather than mushy and avoids the problem of a watery pie. When brought to a boil, apples break down and release their juices completely, flooding the pie. A slightly-cooler-than-standard target temperature keeps the apples plump and juicy, with enough structure to retain their own water content, so there isn't as much need for starch.	10	6	4			
-NBN1ZV6Ntx2Y_sTahOY	Chilling ensures the dough is cold to start, which keeps the crust flaky and light.	2	2	1			
-NBRp792reUQwhksWJ6x	So in many recipes the pine nuts are tossed directly into the sauce, but it is unclear whether there is any benefit to toasting them first, which would enhance their nutty flavor.	2	2	1	procedural		
-NBWzP2q4PTa4kVDgSZA	Let me tell you						
-NBHlvIfG0_NfA5lNmqB	interesting, right?						
-NAJumMSMdWkb3HDRgO3	That's a great question! t was the Scottish who were the first Europeans to deep fry their chicken in fat (though without seasoning). Meanwhile, a number of West African peoples had traditions of seasoned fried chicken (through battering and cooking the chicken in palm oil). Scottish frying techniques and West African seasoning techniques were combined by enslaved Africans and African-Americans in the American South.	5	3	3			
-N9W5x62waGYWRHrgoBd	Generally, you should use unsalted butter. You can always add salt to your unsalted butter, but you can't take it out if you want it less salty	2	2	2			2 procedural
-NBMEHEcc5YdHZBTlP2e	Once the chicken was breaded, the later batches always come out better than the earlier ones as bits of the flour mixture clump together, making for an extra-craggy coat.  Adding a couple tablespoons of buttermilk to the breading mix and working it in with your fingertips before dredging the chicken simulates this effect nicely.	4	3	4	procedural		1 procedural
-NBHeZwsWGPwRNH9Q1Fb	Hey there! Happy to have you on board for our masterclass :) Today you will be learning how to prepare a Savory Cheese Soufflé. Make sure you have all the ingredients and tools and feel free to ask questions. If you are ready to start cooking simply say start.						
-NBXj3anP-XybjhO-cNx	Almost done! 4 more steps to go!						
-N5u0R7GgB2iCJjTYQov	Can you think of an advantage to cooling it down whilst baking the pie?						
-N5epIjaKgG7GVomm534	Feel free to ask me any question about this step :)						
-NBMWh5lt0k2qtoBh1Po	Are you planning to use a stand mixer or a wooden spoon in this step?						
-N5evMwheOInDJwE1oMb	I'm starting to get hungry...but don't worry 3 more steps to go :)!						
-N5k277cbKXajarwE_SX	I'm starting to get hungry...but don't worry 5 more steps to go!						
-NBSSpjspUV4wvfVMo65	Give me a moment						
-NBM8Iyq9xzk6TxtAT6G	Oh yes!						
-N5ttb5GXlF051usdJPg	Not only does this minimize cleanup down the road, it limits the fruit's exposure to air, meaning less oxidation, and it lets me toss everything together without making a mess. ( A five-quart-capacity bowl will do the same thing, but that will also increase the fruit's exposure to air.)	5	6	6			
-N5tyJnLjAy4lwwi9pNW	Which one do you think is best for apple pies?						
-N8YLCEp0iNfj8B6addm	I'm sorry but I do not have an answer to that question						
-N5u-RnunVSKc0MFSw_q	https://www.seriouseats.com/thmb/AYy6Y1DaXpXOJhdn3S8_k92OFSs=/1505x1125/filters:no_upscale():max_bytes(150000):strip_icc()/__opt__aboutcom__coeus__resources__content_migration__serious_eats__seriouseats.com__images__2017__09__20170730-bravetart-apple-pie-vicky-wasik_collage-4-48c05645070f4be9bd81145bad26c71a.jpg						
-N9kCME2_VM37IKlDeLX	Hey there! Happy to have you on board for our masterclass :) Today you will be learning how to prepare pesto. Make sure you have all the ingredients and tools and feel free to ask questions. If you are ready to start cooking simply say next.						
-NBXDm-5yA8vFdN9pOC2	I'm sorry, I do not think I have this information. But your assumption seems plausible.						
-NBN4S9NsGoLkBrw62tz	before going to the next step, can I ask you why you think we should bake our cake at a temperature that is significantly cooler than the goal temperature for most fruit pie fillings?						
-N5euNg0rTd-CbL-ltsX	I'm sorry but I could not find an answer to your question.						
-NBRoCU1V6CPQQJJoT3X	That large pestle head was perfect for efficiently smashing the garlic to paste, and the pine nuts, too.	2	2	1			
-NBHqoHcbmXcfPD9h-RS	Thank you. You’re at the end.						
-NBX_8ptijuC3nmhvU_s	On the other hand, you get slightly less crisping on the skin over the breast, which is centered in a protective pocket of cooler air.	2	2	2			
-N9kGIU45TegbAivZFfS	https://www.seriouseats.com/thmb/6uKLgGvoO8b1hMKMPAeiySAlP2I=/1500x1125/filters:no_upscale():max_bytes(150000):strip_icc()/__opt__aboutcom__coeus__resources__content_migration__serious_eats__seriouseats.com__2018__08__20180706-pesto-vicky-wasik-garlic-pinenuts-1500x1125-25ce13e01bc14328895a01caeb910364.jpg						
-NBGoa6gvOs4QssieP7C	So maceration is the "magic" (really science) of applied osmotic pressure. The sugar mixture will draw fluid out of the fruit.  Macerating helps break down the fruit's structure, leading to a massive reduction in volume without any cooking.	4	4	4			
-N9kFv6yl_Ni1gnVNz4P	You should use 3/4 cup (175ml) mildly flavored extra-virgin olive oil		0		procedural	procedural	1 procedural
-NBMHQdNcH-J58lGxLnd	Thanks :-D						
-NBMF8vcfIrDLphxKlMD	Buttermilk is a fermented dairy drink. Traditionally, it was the liquid left behind after churning butter out of cultured cream. However, most modern buttermilk is cultured. It is common in warm climates (including the Balkans, South Asia, the Middle East and the Southern United States) where unrefrigerated fresh milk sours quickly. Buttermilk can be drunk straight, and it can also be used in cooking. In making Soda bread, the acid in buttermilk reacts with the raising agent, sodium bicarbonate, to produce carbon dioxide which acts as the leavening agent. Buttermilk is also used in marination, especially of chicken and pork, which the lactic acid helps to tenderize, retain moisture and allows added flavors to permeate the meat.	15	14	12			
